image,class,count
1478898671941706108.jpg,biker,2
1478898671941706108.jpg,car,6
1478898671941706108.jpg,trafficLight,6
1478898672512589619.jpg,biker,2
1478898672512589619.jpg,car,6
1478898672512589619.jpg,trafficLight,10
1478898673085326653.jpg,biker,2
1478898673085326653.jpg,car,6
1478898673085326653.jpg,trafficLight,10
1478898673655807225.jpg,biker,2
1478898673655807225.jpg,car,6
1478898673655807225.jpg,trafficLight,10
1478898674227217442.jpg,biker,2
1478898674227217442.jpg,car,6
1478898674227217442.jpg,trafficLight,14
1478898674798294865.jpg,biker,4
1478898674798294865.jpg,car,8
1478898674798294865.jpg,trafficLight,14
1478898675369279101.jpg,biker,2
1478898675369279101.jpg,car,8
1478898675369279101.jpg,trafficLight,14
1478898675940911550.jpg,biker,2
1478898675940911550.jpg,car,8
1478898675940911550.jpg,trafficLight,14
1478898676512047541.jpg,biker,4
1478898676512047541.jpg,car,6
1478898676512047541.jpg,trafficLight,14
1478898677083511425.jpg,biker,8
1478898677083511425.jpg,car,4
1478898677083511425.jpg,trafficLight,12
1478898677654203856.jpg,biker,8
1478898677654203856.jpg,car,4
1478898677654203856.jpg,trafficLight,12
1478898678225377498.jpg,biker,12
1478898678225377498.jpg,car,2
1478898678225377498.jpg,trafficLight,12
1478898678798099222.jpg,biker,12
1478898678798099222.jpg,car,2
1478898678798099222.jpg,trafficLight,12
1478898679368439814.jpg,biker,6
1478898679368439814.jpg,car,2
1478898679368439814.jpg,trafficLight,6
1478898679940323922.jpg,biker,6
1478898679940323922.jpg,trafficLight,4
1478898680512426084.jpg,biker,6
1478898680512426084.jpg,trafficLight,4
1478898681081930193.jpg,biker,8
1478898681081930193.jpg,car,2
1478898681081930193.jpg,trafficLight,4
1478898681653754250.jpg,biker,4
1478898681653754250.jpg,car,4
1478898682225947799.jpg,car,6
1478898682795879049.jpg,car,4
1478898683367748543.jpg,car,2
1478898685652314730.jpg,car,2
1478898686224274057.jpg,car,2
1478898689653165870.jpg,car,2
1478898690222869645.jpg,car,2
1478898690794410101.jpg,car,2
1478898691366908340.jpg,car,2
1478898691936931976.jpg,car,2
1478898692507908537.jpg,car,1
1478898693079324847.jpg,car,4
1478898693651397647.jpg,car,2
1478898694223041324.jpg,car,6
1478898694793048504.jpg,car,2
1478898695364886879.jpg,car,4
1478898695935617117.jpg,car,6
1478898696506898742.jpg,car,6
1478898697079109225.jpg,car,4
1478898697649477085.jpg,car,2
1478898698220850398.jpg,car,2
1478898698794101853.jpg,car,4
1478898699363418757.jpg,car,2
1478898699934981076.jpg,car,6
1478898699934981076.jpg,pedestrian,2
1478898700506793692.jpg,biker,2
1478898700506793692.jpg,car,2
1478898701077457822.jpg,biker,2
1478898701077457822.jpg,car,4
1478898701649074971.jpg,biker,2
1478898701649074971.jpg,car,10
1478898702219883000.jpg,biker,2
1478898702219883000.jpg,car,8
1478898702791658643.jpg,biker,2
1478898702791658643.jpg,car,6
1478898703362929687.jpg,biker,2
1478898703362929687.jpg,car,6
1478898703933899821.jpg,biker,4
1478898703933899821.jpg,car,10
1478898704506135812.jpg,biker,4
1478898704506135812.jpg,car,14
1478898705076371392.jpg,biker,4
1478898705076371392.jpg,car,12
1478898705647808375.jpg,biker,4
1478898705647808375.jpg,car,10
1478898706220214549.jpg,biker,4
1478898706220214549.jpg,car,14
1478898706790120384.jpg,biker,2
1478898706790120384.jpg,car,14
1478898707361664786.jpg,car,16
1478898707934110986.jpg,car,8
1478898708504339328.jpg,car,8
1478898709075465217.jpg,car,6
1478898709646333603.jpg,car,8
1478898710217810431.jpg,car,6
1478898710789927725.jpg,car,1
1478898711360522467.jpg,car,2
1478898711932181134.jpg,car,4
1478898712502884206.jpg,car,4
1478898713074816166.jpg,car,4
1478898713646463590.jpg,car,4
1478898714216835893.jpg,car,4
1478898714788124021.jpg,car,4
1478898715360482790.jpg,car,4
1478898715930735094.jpg,car,2
1478898716502100551.jpg,car,2
1478898717074581766.jpg,car,2
1478898717644493208.jpg,car,2
1478898718216262797.jpg,car,2
1478898718787707000.jpg,car,4
1478898719358862772.jpg,car,4
1478898719930641225.jpg,car,4
1478898720501309913.jpg,car,4
1478898721072753852.jpg,car,2
1478898721644010865.jpg,car,2
1478898739354219006.jpg,truck,2
1478898739925097223.jpg,truck,2
1478898740496648425.jpg,truck,4
1478898741068206137.jpg,truck,4
1478898741638800829.jpg,truck,4
1478898742210654718.jpg,truck,4
1478898742783614878.jpg,truck,4
1478898743352619611.jpg,car,2
1478898743352619611.jpg,truck,2
1478898743923758115.jpg,truck,2
1478898744496484375.jpg,truck,2
1478898745066953218.jpg,truck,2
1478898745638351941.jpg,truck,2
1478898746209121806.jpg,truck,2
1478898746781087724.jpg,truck,2
1478898761634202293.jpg,car,2
1478898761634202293.jpg,truck,2
1478898762205311650.jpg,car,2
1478898762205311650.jpg,truck,4
1478898762777222721.jpg,car,6
1478898762777222721.jpg,truck,4
1478898763348392402.jpg,car,4
1478898763348392402.jpg,truck,4
1478898763919820007.jpg,car,4
1478898763919820007.jpg,truck,4
1478898764490391561.jpg,car,4
1478898764490391561.jpg,truck,4
1478898765062044662.jpg,car,4
1478898765062044662.jpg,truck,2
1478898765633112227.jpg,car,4
1478898765633112227.jpg,truck,2
1478898766204296847.jpg,car,4
1478898766204296847.jpg,truck,2
1478898766775723929.jpg,car,4
1478898767346767016.jpg,car,4
1478898767918225665.jpg,car,2
1478898768491266584.jpg,car,2
1478898769060980352.jpg,car,2
1478898769631632272.jpg,car,2
1478898770205240534.jpg,truck,2
1478898777631647527.jpg,car,2
1478898778200998265.jpg,car,4
1478898778772657684.jpg,car,4
1478898779345191403.jpg,car,2
1478898779915181610.jpg,car,2
1478898780487179634.jpg,car,2
1478898786772466011.jpg,car,2
1478898787342020454.jpg,car,2
1478898787342020454.jpg,truck,2
1478898787913594097.jpg,car,2
1478898788485615983.jpg,car,2
1478898796482667116.jpg,car,4
1478898796482667116.jpg,truck,2
1478898797054295338.jpg,car,4
1478898797054295338.jpg,truck,6
1478898797626066858.jpg,car,4
1478898797626066858.jpg,pedestrian,12
1478898797626066858.jpg,truck,2
1478898798196212294.jpg,car,4
1478898798196212294.jpg,pedestrian,12
1478898798196212294.jpg,truck,2
1478898798768533186.jpg,car,4
1478898798768533186.jpg,pedestrian,12
1478898798768533186.jpg,truck,2
1478898799339432707.jpg,car,4
1478898799339432707.jpg,pedestrian,10
1478898799339432707.jpg,truck,2
1478898799911402026.jpg,car,4
1478898799911402026.jpg,pedestrian,8
1478898799911402026.jpg,truck,2
1478898800481940295.jpg,car,4
1478898800481940295.jpg,pedestrian,2
1478898800481940295.jpg,truck,2
1478898801052580357.jpg,car,4
1478898801052580357.jpg,truck,4
1478898801625032742.jpg,car,4
1478898801625032742.jpg,truck,4
1478898802195733318.jpg,car,4
1478898802195733318.jpg,truck,6
1478898802766838969.jpg,car,2
1478898802766838969.jpg,truck,6
1478898803339012512.jpg,truck,4
1478898803909458067.jpg,truck,4
1478898804481526513.jpg,truck,4
1478898805053764741.jpg,truck,4
1478898805623528002.jpg,truck,2
1478898806194766522.jpg,truck,2
1478898806765560520.jpg,truck,2
1478898807337095342.jpg,truck,2
1478898807908998268.jpg,truck,2
1478898808479995420.jpg,truck,2
1478898809052165343.jpg,truck,2
1478898809622249647.jpg,truck,2
1478898812479534505.jpg,car,2
1478898813050540284.jpg,car,2
1478898813621497842.jpg,car,2
1478898814194818791.jpg,car,2
1478898814763873143.jpg,car,2
1478898815335269450.jpg,car,2
1478898815907095539.jpg,car,2
1478898816478031543.jpg,car,2
1478898817049725547.jpg,car,2
1478898817620343902.jpg,car,2
1478898818191835621.jpg,car,2
1478898818762844679.jpg,car,2
1478898819334190634.jpg,car,2
1478898819334190634.jpg,truck,2
1478898819906011444.jpg,car,2
1478898819906011444.jpg,truck,2
1478898820476763998.jpg,car,2
1478898820476763998.jpg,truck,2
1478898821047756954.jpg,car,2
1478898821047756954.jpg,truck,2
1478898821620719266.jpg,car,2
1478898822191015782.jpg,car,2
1478898822191015782.jpg,truck,2
1478898822762300069.jpg,car,2
1478898822762300069.jpg,truck,2
1478898823334570087.jpg,car,2
1478898823334570087.jpg,truck,2
1478898823904136267.jpg,car,2
1478898824476294828.jpg,car,2
1478898825047183080.jpg,car,2
1478898825618514269.jpg,car,2
1478898826190130081.jpg,car,2
1478898826760803427.jpg,car,2
1478898826760803427.jpg,truck,2
1478898830189018374.jpg,car,4
1478898830761724154.jpg,car,4
1478898831331346258.jpg,car,6
1478898831902578672.jpg,car,6
1478898832474787023.jpg,car,6
1478898833045701991.jpg,car,6
1478898833045701991.jpg,truck,2
1478898833617211537.jpg,car,6
1478898833617211537.jpg,truck,2
1478898834187851467.jpg,car,6
1478898834187851467.jpg,truck,2
1478898834759740574.jpg,car,6
1478898834759740574.jpg,truck,2
1478898835330426878.jpg,car,2
1478898835330426878.jpg,truck,2
1478898835901744541.jpg,car,2
1478898835901744541.jpg,truck,2
1478898836473486364.jpg,car,2
1478898836473486364.jpg,truck,2
1478898837044124157.jpg,car,2
1478898837044124157.jpg,truck,2
1478898837615598197.jpg,car,2
1478898837615598197.jpg,truck,2
1478898838187258179.jpg,car,2
1478898838187258179.jpg,truck,2
1478898838758521529.jpg,car,2
1478898838758521529.jpg,truck,2
1478898839329852772.jpg,car,4
1478898839329852772.jpg,truck,2
1478898839902590022.jpg,car,4
1478898839902590022.jpg,truck,2
1478898840471874041.jpg,car,4
1478898840471874041.jpg,truck,2
1478898841043088207.jpg,car,4
1478898841043088207.jpg,truck,2
1478898841615804220.jpg,car,4
1478898841615804220.jpg,truck,2
1478898842186027504.jpg,car,2
1478898842186027504.jpg,truck,2
1478898842757567589.jpg,car,4
1478898842757567589.jpg,truck,2
1478898843328468817.jpg,car,4
1478898843328468817.jpg,truck,2
1478898843900201973.jpg,car,4
1478898843900201973.jpg,truck,2
1478898844470919910.jpg,truck,2
1478898845042232051.jpg,truck,2
1478898845614270515.jpg,truck,2
1478898857039243554.jpg,car,2
1478898857610665402.jpg,car,2
1478898858183740402.jpg,car,2
1478898876464796392.jpg,car,2
1478898877034632187.jpg,car,2
1478898878749061966.jpg,car,2
1478898879320646276.jpg,car,2
1478898879891582302.jpg,car,2
1478898880463020999.jpg,car,2
1478898881033566200.jpg,car,2
1478898881605165820.jpg,car,2
1478898881605165820.jpg,trafficLight,2
1478898882177211144.jpg,car,2
1478898882177211144.jpg,trafficLight,1
1478898882747341550.jpg,car,4
1478898882747341550.jpg,trafficLight,2
1478898883319579177.jpg,car,4
1478898883319579177.jpg,trafficLight,4
1478898883891452007.jpg,car,4
1478898883891452007.jpg,trafficLight,4
1478898884461231532.jpg,car,4
1478898884461231532.jpg,trafficLight,4
1478898885032628438.jpg,car,4
1478898885032628438.jpg,trafficLight,4
1478898885605417963.jpg,car,2
1478898886175520283.jpg,car,2
1478898886747368302.jpg,car,6
1478898886747368302.jpg,trafficLight,4
1478898887318058686.jpg,car,2
1478898887889767640.jpg,car,2
1478898888461607554.jpg,car,2
1478898889032152511.jpg,car,8
1478898889603520938.jpg,car,8
1478898890174690383.jpg,car,10
1478898890746023132.jpg,car,12
1478898890746023132.jpg,trafficLight,6
1478898891317756556.jpg,car,12
1478898891317756556.jpg,trafficLight,8
1478898891888506725.jpg,car,12
1478898891888506725.jpg,trafficLight,8
1478898892459245684.jpg,car,10
1478898892459245684.jpg,trafficLight,8
1478898893032543362.jpg,car,8
1478898893032543362.jpg,trafficLight,8
1478898893601885741.jpg,car,2
1478898893601885741.jpg,trafficLight,6
1478898894173245658.jpg,car,2
1478898894173245658.jpg,trafficLight,6
1478898894745716228.jpg,car,2
1478898894745716228.jpg,trafficLight,6
1478898894745716228.jpg,truck,2
1478898895315612250.jpg,car,2
1478898895315612250.jpg,trafficLight,6
1478898895315612250.jpg,truck,2
1478898895887658056.jpg,car,4
1478898895887658056.jpg,trafficLight,6
1478898895887658056.jpg,truck,2
1478898896458521701.jpg,car,4
1478898896458521701.jpg,trafficLight,6
1478898896458521701.jpg,truck,2
1478898897030615677.jpg,car,4
1478898897030615677.jpg,trafficLight,6
1478898897601458386.jpg,car,4
1478898897601458386.jpg,trafficLight,6
1478898898171833094.jpg,car,4
1478898898171833094.jpg,trafficLight,6
1478898898744254235.jpg,car,4
1478898898744254235.jpg,trafficLight,6
1478898899314908324.jpg,car,4
1478898899314908324.jpg,trafficLight,6
1478898899886100822.jpg,car,4
1478898899886100822.jpg,trafficLight,6
1478898900458272973.jpg,car,4
1478898900458272973.jpg,trafficLight,6
1478898901028431352.jpg,car,4
1478898901028431352.jpg,trafficLight,6
1478898901600724968.jpg,car,4
1478898901600724968.jpg,trafficLight,6
1478898902173273571.jpg,car,4
1478898902173273571.jpg,trafficLight,6
1478898902742786245.jpg,car,4
1478898902742786245.jpg,trafficLight,6
1478898903314138432.jpg,car,4
1478898903314138432.jpg,trafficLight,6
1478898903884803199.jpg,car,4
1478898903884803199.jpg,trafficLight,6
1478898904456384499.jpg,car,4
1478898904456384499.jpg,trafficLight,6
1478898905028182752.jpg,car,4
1478898905028182752.jpg,trafficLight,6
1478898905598839798.jpg,car,4
1478898905598839798.jpg,trafficLight,6
1478898906170883680.jpg,car,4
1478898906170883680.jpg,trafficLight,6
1478898906741253950.jpg,car,4
1478898906741253950.jpg,trafficLight,6
1478898907312838891.jpg,car,4
1478898907312838891.jpg,trafficLight,6
1478898907885080195.jpg,car,2
1478898907885080195.jpg,trafficLight,3
1478898908455262871.jpg,car,4
1478898908455262871.jpg,trafficLight,6
1478898909026772870.jpg,car,4
1478898909026772870.jpg,trafficLight,6
1478898909598599239.jpg,car,4
1478898909598599239.jpg,trafficLight,6
1478898910169079489.jpg,car,4
1478898910169079489.jpg,trafficLight,6
1478898910740664216.jpg,car,4
1478898910740664216.jpg,trafficLight,6
1478898911313816556.jpg,car,4
1478898911313816556.jpg,trafficLight,6
1478898911883194180.jpg,car,4
1478898911883194180.jpg,trafficLight,6
1478898912454809151.jpg,car,4
1478898912454809151.jpg,trafficLight,6
1478898913026604115.jpg,car,4
1478898913026604115.jpg,trafficLight,6
1478898913597257124.jpg,car,4
1478898913597257124.jpg,trafficLight,6
1478898914169194126.jpg,car,8
1478898914169194126.jpg,trafficLight,6
1478898914739654519.jpg,car,8
1478898914739654519.jpg,trafficLight,6
1478898915310872485.jpg,car,8
1478898915310872485.jpg,trafficLight,6
1478898915882251092.jpg,car,4
1478898915882251092.jpg,trafficLight,6
1478898916453736706.jpg,car,4
1478898916453736706.jpg,trafficLight,6
1478898917025476325.jpg,car,4
1478898917025476325.jpg,trafficLight,6
1478898917596011512.jpg,car,6
1478898917596011512.jpg,trafficLight,6
1478898918167050073.jpg,car,6
1478898918167050073.jpg,trafficLight,6
1478898918740290794.jpg,car,6
1478898918740290794.jpg,trafficLight,6
1478898919310535845.jpg,car,4
1478898919310535845.jpg,trafficLight,6
1478898919882199569.jpg,car,4
1478898919882199569.jpg,trafficLight,6
1478898920454007054.jpg,car,4
1478898920454007054.jpg,trafficLight,6
1478898921023555002.jpg,car,6
1478898921023555002.jpg,trafficLight,6
1478898921595425041.jpg,car,6
1478898921595425041.jpg,trafficLight,4
1478898922166376175.jpg,car,6
1478898922166376175.jpg,trafficLight,4
1478898922737783424.jpg,car,8
1478898922737783424.jpg,trafficLight,4
1478898923309895820.jpg,car,8
1478898923309895820.jpg,trafficLight,4
1478898923880498275.jpg,car,10
1478898923880498275.jpg,trafficLight,2
1478898924452290222.jpg,car,10
1478898924452290222.jpg,trafficLight,2
1478898925022749520.jpg,car,10
1478898925022749520.jpg,trafficLight,2
1478898925594243124.jpg,car,10
1478898926165929755.jpg,car,10
1478898926736246979.jpg,car,12
1478898927308290411.jpg,car,12
1478898927880900356.jpg,car,8
1478898927880900356.jpg,trafficLight,2
1478898928450605332.jpg,car,6
1478898928450605332.jpg,trafficLight,2
1478898929022591017.jpg,car,4
1478898929022591017.jpg,trafficLight,2
1478898929594399588.jpg,car,8
1478898929594399588.jpg,trafficLight,2
1478898930164338905.jpg,car,8
1478898930164338905.jpg,trafficLight,2
1478898930736120785.jpg,car,8
1478898930736120785.jpg,trafficLight,2
1478898931307104616.jpg,car,10
1478898931307104616.jpg,pedestrian,2
1478898931307104616.jpg,trafficLight,2
1478898931878839067.jpg,biker,2
1478898931878839067.jpg,car,8
1478898931878839067.jpg,pedestrian,4
1478898931878839067.jpg,trafficLight,2
1478898932450131437.jpg,car,8
1478898932450131437.jpg,pedestrian,2
1478898932450131437.jpg,trafficLight,2
1478898933020882065.jpg,car,8
1478898933020882065.jpg,pedestrian,2
1478898933020882065.jpg,trafficLight,2
1478898933592544420.jpg,car,8
1478898933592544420.jpg,pedestrian,2
1478898933592544420.jpg,trafficLight,2
1478898934163633310.jpg,car,8
1478898934163633310.jpg,trafficLight,4
1478898934734739568.jpg,car,10
1478898934734739568.jpg,pedestrian,2
1478898934734739568.jpg,trafficLight,6
1478898935306404477.jpg,car,12
1478898935306404477.jpg,pedestrian,4
1478898935306404477.jpg,trafficLight,6
1478898935877261287.jpg,car,12
1478898935877261287.jpg,pedestrian,6
1478898935877261287.jpg,trafficLight,6
1478898936448690007.jpg,car,8
1478898936448690007.jpg,pedestrian,2
1478898936448690007.jpg,trafficLight,2
1478898937021409351.jpg,car,8
1478898937021409351.jpg,pedestrian,2
1478898937021409351.jpg,trafficLight,4
1478898937591211147.jpg,car,6
1478898937591211147.jpg,pedestrian,2
1478898937591211147.jpg,trafficLight,4
1478898938163086661.jpg,car,6
1478898938163086661.jpg,pedestrian,2
1478898938163086661.jpg,trafficLight,8
1478898938734810705.jpg,car,6
1478898938734810705.jpg,pedestrian,2
1478898938734810705.jpg,trafficLight,8
1478898939304943256.jpg,car,6
1478898939304943256.jpg,pedestrian,2
1478898939304943256.jpg,trafficLight,8
1478898939876756581.jpg,car,8
1478898939876756581.jpg,pedestrian,2
1478898939876756581.jpg,trafficLight,8
1478898940447733667.jpg,car,8
1478898940447733667.jpg,pedestrian,2
1478898940447733667.jpg,trafficLight,8
1478898941019214583.jpg,car,10
1478898941019214583.jpg,pedestrian,2
1478898941019214583.jpg,trafficLight,8
1478898941590936083.jpg,car,10
1478898941590936083.jpg,pedestrian,2
1478898941590936083.jpg,trafficLight,4
1478898942161856502.jpg,car,10
1478898942161856502.jpg,pedestrian,2
1478898942161856502.jpg,trafficLight,4
1478898942733810229.jpg,car,8
1478898942733810229.jpg,pedestrian,2
1478898942733810229.jpg,trafficLight,4
1478898943304550007.jpg,car,8
1478898943304550007.jpg,pedestrian,2
1478898943304550007.jpg,trafficLight,4
1478898943875439716.jpg,car,6
1478898943875439716.jpg,pedestrian,2
1478898943875439716.jpg,trafficLight,4
1478898944447961343.jpg,car,6
1478898944447961343.jpg,pedestrian,2
1478898944447961343.jpg,trafficLight,4
1478898945017809068.jpg,car,6
1478898945017809068.jpg,pedestrian,2
1478898945017809068.jpg,trafficLight,4
1478898945589711657.jpg,car,6
1478898945589711657.jpg,pedestrian,2
1478898945589711657.jpg,trafficLight,4
1478898946162400987.jpg,car,6
1478898946162400987.jpg,pedestrian,2
1478898946162400987.jpg,trafficLight,4
1478898946731802902.jpg,car,6
1478898946731802902.jpg,pedestrian,2
1478898946731802902.jpg,trafficLight,4
1478898947303042213.jpg,car,6
1478898947303042213.jpg,pedestrian,2
1478898947303042213.jpg,trafficLight,4
1478898947875448878.jpg,car,6
1478898947875448878.jpg,pedestrian,2
